id,type,neighborhood,category,author,date,title,subtitle,content,url
2bcdb9ad-5ccd-47e0-8474-f18bcb7758c1,news,mission,ELECTION COVERAGE,KELLY WALDRON,"MARCH 23, 2024, 6:00 AM",District 7 candidates talk road safety after West Portal fatal crash,,"On March 16, a family of four was killed when a woman drove an SUV into a bus stop in West Portal, which is part of District 7. <br><br>The family — Matilde Ramos Pinto, Diego Cardoso de Oliveira and their two young children — were standing at the bus stop at Ulloa Street and Lenox Way. It was the day of their wedding anniversary, and they were waiting for the bus to go to the zoo. <br><br>The driver, Mary Fong Lau, 78, was driving the wrong way down Ulloa Street. She was arrested the following day, and police are still investigating the incident. She has not been charged, and is cooperating with investigators. <br><br>It is a devastating incident, and one that prompts our question for this week’s candidates: How can San Francisco prevent this kind of accident from happening again? <br><br>For Boschetto, City Hall and Vision Zero — the city’s 2014 plan to eliminate all traffic deaths within a decade — have been ineffective in addressing public safety. He promised that, as supervisor, he would work with the San Francisco Municipal Transportation Agency to identify all danger zones in District 7 and “take precautions to make sure we avoid tragedies like this,” though, in 100 words, he did not specify exactly how. <br><br>The city has failed in its Vision Zero goal: Fatal collisions have increased since 2014, and 2022 saw the most traffic deaths in San Francisco since 2007.<br><br>For Martin-Pinto, it is “important to let the facts come out in this case” before proposing solutions, though he did suggest changing the configuration of bus stops and enforcing traffic regulations. Likewise, the two other candidates noted that lack of traffic enforcement is an issue. <br><br>Traffic enforcement has collapsed across San Francisco since 2014, particularly in the aftermath of the pandemic. Police officers are issuing a small fraction of the citations they did 10 years ago, leading supervisors to hold pointed inquiries into the problem last year. <br><br>Melgar, for her part, pointed to both enforcement and slowing down cars, alongside physical protective infrastructure like bollards. She also went further by suggesting that certain areas around public transportation hubs should be fully pedestrianized and closed to cars altogether. <br><br>Their answers are below, but I also wanted to let you know that I will be in your district on Monday, March 25 at 1 p.m. at Ballast Coffee (329 West Portal Ave.). I’ll be around for an hour, and then in the district, talking to residents and businesses. Check back here to see where I will be next.<br><br>The order of candidates alternates each week. Answers may be lightly edited for formatting, spelling, and grammar. Got a question for the candidates? Email me: kelly@missionlocal.com.<br><br>Read the rest of the series here. Illustrations for the series by Neil Ballard.<br><br>You can register to vote via the sf.gov website.",https://missionlocal.org/2024/03/meet-the-district-7-candidates-how-can-san-francisco-prevent-traffic-deaths/
9d560c7b-6c4e-4d3f-9358-814c8ff9093f,news,mission,TROUBLE,JUNYAO YANG,"MARCH 22, 2024, 6:27 PM","Truck strikes fire hydrant at 16th and Mission, causing eruption",,"Around 6 p.m. today, a white truck struck a fire hydrant at 16th and Mission streets, causing an eruption of water that briefly flooded the intersection.<br><br>The fire department quickly arrived on the scene at 6:04 p.m., working to shut off the valve. The water gushed into the air for about six minutes before fire fighters secured the water main at 6:10 p.m. The water had surged some 20 feet into the air, coming down like rain all around.<br><br>The driver of the truck, who said he lives nearby, said he was driving south down Mission Street and made a right turn onto 16th Street. He stopped at the red light and was making the turn when he hit the hydrant.<br><br>“I was checking for pedestrians,” the driver Rojo said. “I don’t even feel like I hit it.”<br><br>This is a developing story, and will be updated as more information becomes available.",https://missionlocal.org/2024/03/car-strikes-fire-hydrant-at-16th-and-mission-causing-it-to-erupt/
d44287ad-8110-4ca2-aa12-d5cf29cd4595,news,mission,ELECTION COVERAGE,JUNYAO YANG,"MARCH 22, 2024, 1:02 PM",Meet the District 1 candidates: ‘How did you vote on the March 5 propositions?’,,"Welcome back to the “Meet the Candidates” series, where District 1 supervisorial candidates respond to a question in 100 words or fewer. <br><br>Answers are published each week, but we are also archiving each answer on this page for District 1, to make it easier for voters to browse.<br><br>Four candidates have filed to run against incumbent District 1 supervisor Connie Chan, who represents the Richmond, Lone Mountain, Golden Gate Park, Lincoln Park and the University of San Francisco.<br><br>Last Saturday, Chan also kicked off her re-election campaign. About 200 people attended the event at Argonne Playground, including labor leaders, several elected officials as well as a few dozen Asian elders who have lived in the district for decades. <br><br>I’d love to meet district residents and on Tuesday, March 26, I will be in the Richmond at 10 a.m. at Lou’s Cafe, at 5017 Geary Blvd. Join me for coffee. Can’t make that meeting? I’ll be somewhere in the district every week. Check back here to find out where. <br><br>The question for this week: How did you vote on the March 5 propositions and why?<br><br>All candidates, except the incumbent, Supervisor Chan, voted for Proposition E, which will limit police oversight, and authorize police officers to pursue vehicles and use drones and surveillance cameras. This aligns with District 1 voters: 53.68 percent voted for Proposition E. <br><br>Only Chan and Jen Nossokoff, a physician assistant, voted against Proposition F, the measure that will mandate that those who receive benefits be screened for substance use disorder. District 1 voters backed Prop. F, voting 58 percent in favor — exactly in-line with the rest of the city.<br><br>Not surprisingly, Chan and her strongest opponent, Marjan Philhour, hold opposite views on Prop. B, C, E and F. Philhour’s votes are the exact match with how most District 1 voters cast their ballots. Note that more than $4 million was poured into pushing those campaigns. <br><br>There’s one thing that all candidates can agree on, though: Bring algebra back to 8th grade. <br><br>And now, the answers to this week’s question.<br><br>Candidates are ordered alphabetically and rotated each week. Answers may be lightly edited for formatting, spelling, and grammar. If you have questions for the candidates, please let us know at junyao@missionlocal.com.<br><br>Read the rest of the series here. Illustrations for the series by Neil Ballard.<br><br>You can register to vote via the sf.gov website.",https://missionlocal.org/2024/03/meet-the-district-1-candidates-vote-on-propositions/
6051d2a5-1746-4ec5-9932-dd426a70d59c,news,richmond,COMMUNITY,,"JULY 3, 2022",Become a Patron to Support Your Neighborhood Newspaper,,"Patreon fundraising page for the Richmond Review:<br><br>Patreon fundraising page for the Sunset Beacon:<br><br><br><br>For nearly 35 years, the Richmond Review and Sunset Beacon newspapers have been solely supported by advertising revenue. When COVID-19 hit a few of years ago, we lost advertisers. After so many years of relying on ad revenue to create and distribute our community’s newspapers, the time has come to supplement the diminished ad revenue with donations from our readers. We could use our community’s help.<br><br>COVID not only caused many of our advertisers to stop their support, it also has made it difficult for small businesses to spend precious funds on advertising. We are hoping our loyal readers will be able to contribute a little to keep our neighborhood newspapers and website healthy. Plus, as small businesses continue to struggle, we are committed to not raising ad rates for our existing customers. <br><br>A few notes:<br><br>• Our mission is to inform our community and to help small businesses. Your contribution will connect you to that mission – you can directly help your neighbors.<br><br>• California has lost a quarter of its newspapers and half its newsroom staff in the last 15 years. San Francisco has lost more than half of its neighborhood newspapers over the last decade or so. Your contribution will help the Richmond Review and Sunset Beacon to publish for many years to come.<br><br>• Printing and delivery costs are going up. Equipment and supply costs are going up. Our writers, photographers and editors haven’t had a pay raise in years. Ad revenue is simply not enough to allow us to thrive. Your contribution will help ensure our continued service to our community.<br><br>• Our website, RichmondSunsetNews.com, averages more than 20,000 views each month. While we lose money on the site, we know that it is a valuable free resource for our community. It gives voice to our readers and shares information not published in our paper. Your contribution will keep the website free – no pay wall, no pop-up ads, no subscription fees.<br><br>• Longtime readers of the Richmond Review and Sunset Beacon newspapers may have noticed that the papers have been 16 pages lately, versus the 12-page papers we have produced in the past. The extra pages allow us to tell more stories, publish bigger photos, add new features (cartoons, crossword puzzles, the Announcements section, using current photos alongside the historical photos – “Then and Now”) and more. Ad revenue alone can’t support 16-page papers. Your contribution will help us keep publishing the robust 16-page, and sometimes 20-page, papers.<br><br>We frequently receive compliments on our papers and are often told how much readers love reading the Richmond Review and Sunset Beacon. We have even received unsolicited contributions; we haven’t forgotten your kindness and generosity Gale, Poonam, Maria Gloria, Beverly, et. al. Thank you! Also, thank you to Carmen Lee who has donated her time and talents to create the two “Best of the Richmond” surveys. We are very grateful for your community spirit!<br><br>We are hoping our community’s love for our papers and website will result in financial support during our Nourish Your Neighborhood Newspapers campaign.<br><br>To contribute, please join our Patreon account [Richmond Review: patreon.com/user?u=85957394, Sunset Beacon: patreon.com/SunsetBeacon] or send a check to Richmond Review or Sunset Beacon, P.O. Box 16035, SF, CA 94116.<br><br>We also have a PayPal account: Editor@RichmondSunsetNews.com.<br><br>Thank you very much to our readers, advertisers and supporters. Creating the monthly paper is a labor of love, inspired by you.<br><br>Questions? Contact Michael Durand, editor and publisher of the Richmond Review and Sunset Beacon newspapers and RichmondSunsetNews.com at Editor@RichmondSunsetNews.com or 415-706-6428.",https://richmondsunsetnews.com/2022/07/03/nourish-your-neighborhood-newspapers-and-website/
4a498b44-0deb-424b-aa3f-300dd85d9099,news,richmond,PRESS RELEASE,,"MARCH 18, 2024",Press Release: SFPD Arrests Driver for Fatal Vehicle Collision at West Portal,,"From SFPD:<br><br>SFPD Arrests Driver for Fatal Vehicle Collision<br><br>On March 16, at approximately 12:13 p.m., San Francisco Police officers responded to the area of Ulloa Street and Lenox Way on a report of a solo vehicle collision involving pedestrians.<br><br>Officers arrived on scene and located multiple victims suffering from injuries. SFPD officers and SFFD firefighters rendered aid to the victims. Despite life-saving efforts made by first responders, two victims were declared deceased at the scene. Three patients were transported to the hospital with injuries. <br><br>Despite the lifesaving efforts of the hospital staff, the third victim, an adult female, succumbed to her injuries at the hospital and an infant is still suffering from life-threatening injuries.<br><br>Officers learned that the driver of the vehicle, identified as 78-year-old Mary Fong Lau, was traveling eastbound on Ulloa Street when she crashed into a bus stop at the intersection of Ulloa Street and Lenox Way. <br><br>Through the course of the investigation, The SFPD Traffic Collision Investigations Unit developed probable cause to book the driver, Lau, for three counts of felony vehicular manslaughter, felony reckless driving causing bodily injury and additional traffic violations.<br><br>This is an open and active investigation. Anyone with information is asked to contact the SFPD at 415-575-4444 or text a tip to TIP411 and begin the message with SFPD.<br><br>This incident was a heartbreaking tragedy.  The San Francisco Police Department offers its deepest condolences to the victims, their families and loved ones, and everyone at the scene who witnessed and assisted first responders.  <br><br>Anyone with information is asked to contact the SFPD at 415-575-4444 or text a tip to TIP411 and begin the message with SFPD.<br><br>SFPD Case #240-160-569",https://richmondsunsetnews.com/2024/03/18/press-release-sfpd-arrests-driver-in-fatal-vehicle-collision-at-west-portal/
58e034cf-3c7e-4b14-be4f-62eb9eb1a07e,news,mission,COMMUNITY,YUJIE ZHOU,"MARCH 22, 2024, 7:00 AM",The 50-foot silk oak that towered over Valencia for at least 30 years is now a stump,,"A massive tree stump now sits at Valencia and 18th streets. Around it, a flow of pedestrians and bicycles stream through the intersection, hardly noticing the felled former silk oak.<br><br>But the stump is new; it’s the remnant of a silk oak — which, despite its name, is not an oak at all but part of a completely different family of trees — that city crews cut down on March 16. Its exact age and height were not recorded by the city, but it was at least 30 years old and 50 feet tall, according to an estimate by Allegra Mautner, a Public Works urban forestry inspector who has kept an eye on the tree. <br><br>“It was kind of sad,” said Cassandra, who works at the nearby Fellow Barber. “It was just here one day, and then it was gone the next.”<br><br>The tree’s death sentence was issued only after multiple discussions, “because it’s such a high-profile tree, and it’s so important to a lot of members of the community,” said Mautner. Earlier, she discussed the issue with multiple supervisors at San Francisco Public Works before defining the tree a hazard that needed to be removed. <br><br>“It’s a very respectful tree,” said Mautner, who’s now going through a process of coming to terms with the decision. “Every time I biked past that tree after I made that decision, I always felt like, ‘Am I making the right decision?’”<br><br>The coup de grâce for the silk oak came in February during a series of windstorms. It dropped several large limbs, and that was that. <br><br>In addition, the tree’s excessive size had rendered its surrounding sidewalk a tripping hazard, impassable for people with disabilities. This constricted foot traffic and activities at a busy intersection, according to Mautner, one of San Francisco’s five urban forestry inspectors who collectively oversee the city’s roughly 125,000 street trees.<br><br>“This tree is very close to me,” she said. She has lived about a block from the silk oak since 2012, and she bikes past it every day on her commute. She took a longer look at the tree during the pandemic, when she did a lot of walking. She noticed the tree because it was a species she had never seen before. <br><br>But that was also one of the factors necessitating its removal. “It had very poor structure, which is common for this species,” Mautner said. Plus, because of frequent failures of small limbs, the tree’s crown had grown much smaller over the past several years. Its roots also topped the sidewalk, and became more unstable after the recent storms washed out some of the soil underneath. <br><br>“We really do try to maintain large trees in the urban environment, because they add so many benefits. but we also have to balance the risk that they pose to the public,” Mautner said. Throughout the years, the urban forestry team had added some asphalt patches to temporarily fix the area around the oak. These had degraded over time. City officials also considered a longer term-fix of doing more sidewalk work, but that was deemed infeasible because of the tree’s massive root structure.<br><br>Its size also prevented it from being transplanted. And even if moving the tree were an option, its deteriorating health made the odds of it surviving a transplant low.<br><br>Mautner conducted a final assessment in February, and deemed the silk oak a hazard. “I’m such a tree hugger. Then I have people who tell me that I’m such a tree hater, and I want to remove all the trees in San Francisco,” said the 34-year-old University of California, Berkeley, forestry major. <br><br>Between Feb. 12 to 27, tree removal notifications were posted on its trunk, on the street light posts around it, and on the Public Works website. With an annual tree mortality rate of four percent in San Francisco, Mautner posts new removal notices almost every week to let the community know in advance that a tree is leaving. <br><br>No one protested. <br><br>Mautner took some selfies with the silk oak when she knew it would soon be gone. On March 15, an arborist removed the tree. Soon, the whole site will be paved over. <br><br>A few days ago, Mautner passed an indigenous ceremony in front of City College’s Mission campus on her way home. She knew it wasn’t related. But it struck a chord with her. <br><br>She took comfort in knowing that “the tree had seen so many activities like this, so many marches came by and it lived a good, long life. We were able to keep this tree for a long period of time.”",https://missionlocal.org/2024/03/the-50-foot-oak-that-towered-over-valencia-and-18th-for-at-least-30-years-is-now-a-stump/
e19788e2-a976-437d-b857-27b9edc1bbd5,news,mission,COMMUNITY,BETH WINEGARNER,"MARCH 22, 2024, 6:00 AM",Mission Dolores curator aims to humanize site’s indigenous dead,,"For more than 30 years, Mission Dolores curator Andrew Galvan has been on a quest: To memorialize more than 5,000 indigenous people buried in the mission’s cemetery, some of whom are Galvan’s own ancestors. <br><br>Galvan, a former archaeological consultant, remembers visiting Monsignor John O’Connor at Mission Dolores, the basilica’s pastor from 1983 to 1999, in the early 1990s, when the historic site was getting ready for a post-Loma Prieta seismic retrofit.<br><br>“We were having afternoon tea. He brought out the burial register and baptismal records, and we found my ancestors,” he said. <br><br>Galvan’s ancestor, Liberato Culpecse, was baptized in 1801 at Mission Dolores, but later moved to Mission San Jose. Culpecse’s parents, Jobocme and Poylemja, are buried in the mission’s cemetery, along with 5,700 other indigenous people, in unmarked graves. After seeing their names in these 200-year-old books, Galvan started thinking about ways to make all those ancestors more visible. <br><br>“I’ve collected the names of the Indians who were here during the Mission period,” Galvan said one afternoon in January, sitting in the pews of the old mission church. “Originally, I thought I could add an adobe wall and create plaques with all of the names. But even in 1992, it would have cost $1 million.”<br><br>Today, Galvan hopes to build a new, bigger museum on the Mission Dolores property that would include space for a plaque bearing the 5,700 names. The mission already has a small, one-room museum, but this one would extend into the adjacent playground for Mission Dolores Academy — which is part of the mission property, and was built over part of the mission’s cemetery. But the price tag has gone up: Galvan estimates the museum would cost $3 million to $4 million to build, and has only received donations covering a fraction of that amount. <br><br>As he pursues his quest, Galvan said he’ll need to reach out to local tribal groups to get their input. <br><br>“It would be a wonderful way for us to bring it into conversation, their actual names,” said Corinna Gould, co-founder of the Sogorea Te’ Land Trust in Oakland, the only local tribal group to respond to Mission Local’s requests for comment. “Giving them names helps to humanize them, which has been difficult for a long time in the Bay Area.”<br><br>Indigenous people have lived on the San Francisco peninsula for more than 13,000 years. In San Francisco, the Ramaytush Ohlone lived in several villages, including one near the present-day mission site, called Chutchui, on the banks of a waterway they named Ehwate. When Franciscan monks, under the guidance of Junipero Serra, arrived in 1776, they decided that Chutchui was the perfect site to build a mission. <br><br>The Franciscans forced indigenous residents into labor. The mission church and other structures, including barns and barracks, were constructed by indigenous hands; not just Ohlone, but also Pomo, Miwok, Patwin and Wappo people from the wider Bay Area. <br><br>Missionaries baptized the indigenous people who lived and worked at the mission, stripping them of their given names and rebranding them with Spanish ones. The hard work, near-starvation rations and waves of infectious illness killed thousands of indigenous people at the site. Galvan wants their names — their indigenous names — to be known again. <br><br>Facing the steep cost of creating a memorial in the ‘90s, Mission leaders put Galvan’s memorial plaque idea on the back burner. O’Connor moved to another post in 1997, and it wasn’t until Galvan was hired as the mission’s curator in 2004 that he picked up the idea again. He wrote a number of proposals and grant requests, including one to the California Missions Foundation for what he called an “Indian memorial” at Mission Dolores. <br><br>“The response I got from the committee was, “What about the names of the Spanish and Irish people buried there?’” Galvan recalled. “I said, ‘It says Indian memorial.’” The grant wasn’t approved. <br><br>In 2009, the mission hired Galvan’s cousin, Vincent Medina (who’s now co-founder of Cafe Ohlone in Berkeley) as assistant curator, and the cousins took matters into their own hands. They bought a pair of redwood boards from Home Depot and carved the names of Jobocme and Poylemja — who are Medina’s ancestors, too — into the wood. They now stand in the mission cemetery. <br><br>“The grave marker in the center of the cemetery is a tangible piece that visitors, community members, and family members can visit that gives proof to specific Native people buried at Mission Dolores. It gives recognition to two of the individuals that are interred there, and even without much label copy tells a story that is necessary to tell,” Galvan and Medina wrote in an academic article published in 2018. <br><br>In that article, they proposed projecting the indigenous dead’s names onto a wall at Mission Dolores. That, too, proved difficult and expensive: None of the mission’s current spaces are quite dark enough, and the projector would burn through about $150 a month in lightbulbs. <br><br>In any case, “I want something permanent, and having it adjacent to the graves makes the most sense,” Galvan said. In 2022, he assisted in creating a similar monument at the Franciscan mission in Sonoma, which reads, “In this sacred grounds lie buried men, women and children of the local Coast Miwok, Patwin, Wappo and Pomo tribes. They built, labored and died at Mission San Francisco Solano.” The site includes a stone etched with the names of 896 indigenous people buried there. <br><br>Burying people in the ground and marking them with individual stones isn’t the traditional way local indigenous people honor their ancestors, though many do it that way today, said Gould, the Sogorea Te’ Land Trust co-founder. Historically, most buried their dead in large shellmounds that were built up with seashells, earth and other materials, and located them within their villages, so the living wouldn’t be separated from them, she said.<br><br>Sogorea Te’ works in the East Bay to reclaim local land and steward it in indigenous ways. Recently, the nonprofit opened ‘Ookwe Park through an adopt-a-park program in Richmond, where tribes will grow and harvest medicinal plants, including yerba buena, mugwort, wild strawberries and soaproot. The site once held a shellmound, which was destroyed in the construction of the Officer Bradley Moody Memorial Underpass, Gould said.<br><br>It also purchased the embattled West Berkeley Shellmound site in March, formerly the location of a village and massive shellmound that covered many city blocks, all the way to the waterfront. The group plans to unearth Strawberry Creek, currently streaming underground, and build a new, poppy-covered shellmound that visitors can climb. <br><br>“We can show the magnitude of what a shellmound was. People can stand up high and see, similar to what my ancestors would have seen,” Gould said. The site will represent “not just the past and the horrific things that happened, but the resilience.” <br><br>Although Gould thinks Galvan is on the right track, she called the Mission Dolores memorial “a first step.” The Catholic Church extensively harmed the indigenous people of California, and owes them “some kind of reciprocity,” or even giving Chutchui land back to the Ramaytush Ohlone, she said. <br><br>Jonathan Cordero, founder and executive director of the Association of Ramaytush Ohlone, said the organization is working on some land-back initiatives in San Francisco, but none involving the Mission Dolores area. He declined to comment on the memorial plan.<br><br>For now, it’s unclear whether Mission Dolores will be able to raise enough money to bring its indigenous dead back into the light. Donations of any amount are welcome, Galvan said. <br><br>Disclosure: Beth Winegarner donates a small amount of money each year to the Sogorea Te’ Land Trust and the Association of Ramaytush Ohlone.",https://missionlocal.org/2024/03/mission-dolores-curator-aims-to-humanize-sites-indigenous-dead/
ca7d0dce-712e-4403-8f68-583f5a3a78dc,news,mission,ELECTION COVERAGE,LYDIA CHÁVEZ,"MARCH 21, 2024, 1:59 PM",Got a supervisor’s race in your district? Mission Local is covering it.,,"This year, Mission Local is all about elections — following campaign finance, the big inflow of tech and real estate money and drilling down on local races for supervisor and mayor. <br><br>We want our coverage to engage all of you and make smarter, better-informed voters. Ideally, strong news coverage should increase voter turnout. <br><br>You’ll be seeing Mission Local out in your neighborhoods, working on our weekly Meet the Candidate series. Join our reporters for coffee, send in questions for the candidates, or just let us know what issues you think are most important. Need to register to vote? Go here.<br><br>Here is a schedule for the next week, detailing when and where our reporters will be in your district, but you can also email them to ask. Or, check back on our site and click on the links below to find out when our reporters will be in your district. <br><br>Unsure which district you’re in? Enter your address here to find out.<br><br>Your funding supports our reporting – more than other news organizations we are heavily reliant on our donors. Thank you!<br><br>",https://missionlocal.org/2024/03/got-a-supervisors-race-in-your-district-mission-local-is-covering-it/
0d5b1e42-b466-4e33-95e7-102f35ccbf21,news,mission,TROUBLE,JOE ESKENAZI,"MARCH 21, 2024, 12:30 PM",Former SF HR manager charged with looting $627K in workers’ comp,,"In January, San Francisco Human Resources manager Stanley John Ellicott was arrested and charged with a bevy of crimes, including purportedly selling electronics on the internet that had been bought with city money earmarked for earthquake supplies. <br><br>This morning, he was arrested again and hit with more than five dozen charges — most notably, allegedly ripping off some $627,000 from the Workers’ Compensation bureau he oversaw. San Francisco jail records reveal that Ellicott, 38, was booked at 9:07 this morning and is being held on $50,000 bail for his 62 felony charges.<br><br>He is accused of establishing a bogus company and using it to loot the very branch of the HR department that he was charged with keeping both technically and monetarily sound. <br><br>“The charges announced today reflect my office’s continuing commitment to uncover official misconduct in San Francisco’s City government,” District Attorney Brooke Jenkins said in a statement.  “My office would like to thank the Department of Human Resources for its swift and thorough cooperation in uncovering the depths of their trusted manager’s great betrayal.” <br><br>The January and March cases against Ellicott are unrelated, but it was the investigation into the former that led to today’s arrest and charging. In addition to allegedly selling high-end consumer electronics bought with emergency supply money, Ellicott was charged in January with participating in a larger municipal theft and kickback scheme operated by former Community Challenge Grant director Lanita Henriquez and former Gavin Newsom mayoral staffer, businessman and city fixer Dwayne Jones. <br><br>The District Attorney alleges that Jones’ company, RDJ Enterprises, paid Ellicott — a city employee at that time — nearly $270,000 over the course of four years. Ellicott then purportedly used Venmo and PayPal to funnel some $65,650 of Jones’ money to Henriquez. <br><br>In an affidavit released today, DA investigator Mike Reilly reveals that scrutiny of Ellicott’s financial transactions regarding the earlier case unearthed a “long series of unusual deposits” into his personal bank account totaling more than $450,000. These payments emanated from a source the DA refers to only as “Witness 1,” a Chicagoan. <br><br>Reilly reached “Witness 1,” who told him her old college pal Ellicott paid her $1,000 in 2019 to establish a company called IAG Services, and to set up a bank account for IAG services using her own name and information. She said Ellicott then took over the account. <br><br>Department of Human Resources managers confirmed to Reilly that Ellicott himself added IAG Services as a vendor into the city system in May 2019. Starting that month and continuing until January 2024 — the month of his prior arrest — more than $627,000 in payments were made from the city to IAG. These “appeared to be fraudulent payments related to otherwise legitimate workers’ compensation benefits.”<br><br>While these payments were ostensibly for “auditing services,” human resources managers told Reilly that no paperwork exists to indicate that any auditing services were actually performed. Ellicott’s former colleagues were unable to locate invoices for most of the payments to IAG, and those they did locate were all approved by Ellicott himself. <br><br>All told, the human resources department provided the DA with 643 workers’ comp claims billed to IAG. Most were billed just once, with a payment between $925 and $986. Between 2019 and January 2024, the total amount paid was $627,118.86. Email records indicate Ellicott either approved these payments himself, or asked colleagues to process them. <br><br>The DA investigator traced more than $450,400 in payments from IAG to Ellicott’s personal bank account over the course of four years. These semi-monthly payments were denoted “Direct Deposit [Witness 1] D BILL PMT BILL PMT.” It was this series of regular payments that first caught investigator Reilly’s eye.<br><br>Following Henriquez’s arrest in August 2023, these payments were purportedly redirected to a different account tied to Ellicott. All told, the DA claims more than $488,000 was transferred between IAG and multiple Ellicott accounts. <br><br>Ellicott began working for the city in 2012, with a brief hiatus between 2015 and 2016. He was a manager at the human resources department from 2017 until January 25 of this year, when he was placed on paid leave.<br><br>Transparent California lists Ellicott’s 2022 pay as $187,884, with benefits of $55,613, for a total compensation package of $243,496. His most recent position with the human resources department was “assistant director of finance and technology.” The human resources department describes his position as being “responsible for the financial integrity of the Workers’ Compensation Division” — the division he oversaw and allegedly looted.<br><br>The Department of Human Resources announced today that it has implemented new controls to prevent a similar occurrence in the future.<br><br>Ellicott’s 62 charges include grand theft, misappropriation of public money, insurance fraud and money laundering. He was arrested “without incident” this morning at his Oakland home, and will face arraignment tomorrow.",https://missionlocal.org/2024/03/stanley-ellicott-workers-comp/
0aa3996d-f32a-47c9-acb1-b7d924575b2b,news,richmond,PATREON,,"AUGUST 20, 2023",New Advertising Opportunities for Small Businesses – Sunset Beacon,,Editor@RichmondSunsetNews.com,https://richmondsunsetnews.com/2023/08/20/new-advertising-opportunities-for-small-business-sunset-beacon/
4ecf14d9-d0f5-46e5-821d-5a15a11d1908,news,richmond,PATREON,,"AUGUST 20, 2023",New Advertising Opportunities for Small Businesses – Richmond Review,,Editor@RichmondSunsetNews.com,https://richmondsunsetnews.com/2023/08/20/new-advertising-opportunity-for-small-businesses-richmond-review/
