id,type,startDate,endDate,name,url,image,description,locationName,locationAddress,organizerName
2fa39567-f9c5-43be-bbe0-2e21f9b3a037,event,2024-03-16T21:30:00-07:00,2024-03-17T01:00:00-07:00,NEON PARTY BY FIESTA LATINA,https://www.eventbrite.com/e/neon-party-by-fiesta-latina-tickets-833439900177,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F694517549%2F1131795444643%2F1%2Foriginal.20240210-215113?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=8643cf5748882230f58b2485b690e429,"FIESTA LATINA EN LA BAHIA NEON PARTY
Accesorios Neon disponibles en el abordaje,  sugerimos traer prendas fluorescentes para fotos épicas.",City Cruises San Francisco,"Hornblower Landing, San Francisco, CA 94111",Fiesta Latina En La Bahia
08e93726-9054-4179-a311-e954a04b22e6,event,2024-03-16T20:00:00-07:00,2024-03-16T21:30:00-07:00,Tech Roast Show 2042,https://www.eventbrite.com/e/tech-roast-show-2042-tickets-794913055347,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F670712749%2F311133987323%2F1%2Foriginal.20240109-160758?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=d74cceef00bc0d717f5366da4814e529,Renegade tech comedians roast whimpering techies on stage in front of a live crowd.,Toni Rembe Theater,"415 Geary Street, San Francisco, CA 94102",Socially Inept
13204693-d022-46cf-9bde-05e31856f3e5,event,2024-03-16T14:00:00-07:00,2024-03-16T19:00:00-07:00,BLOOM: Spring Equinox Celebration,https://www.eventbrite.com/e/bloom-spring-equinox-celebration-tickets-826022424307,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F692909109%2F1881259061523%2F1%2Foriginal.20240208-135732?w=1000&auto=format%2Ccompress&q=75&sharp=10&s=53190106e40434816aa7e7480571c5be,"Spring equinox day party hosted at Bergerac SF,  featuring an all-female lineup of South Asian DJs and raising money for gender equality.","Bergerac, 11th Street, San Francisco, CA, USA","316 11th Street, San Francisco, CA 94103",Playhouse
94bf44a1-83f1-40b3-adfa-1381cf74c1f8,event,2024-03-15T19:30:00-07:00,2024-03-15T23:59:00-07:00,¡BAILA! Community.Dance.Party.,https://www.eventbrite.com/e/baila-communitydanceparty-tickets-842394002137,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F699139979%2F563533176055%2F1%2Foriginal.20240217-022426?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C6000%2C3000&s=ebedfd97a4fbac9d859479fbffc336bb,A Latinx Community Dance Party with Live music by Rumbaché at La Peña!,La Peña Cultural Center,"3105 Shattuck Avenue, Berkeley, CA 94705",La Peña Cultural Center
38abf675-e481-471c-bebc-8dea810a1919,event,2024-03-16T16:00:00-07:00,2024-03-16T22:00:00-07:00,RUNSDEEP PRESENTS LET'S GET LUCKED UP - SAINT PATRICK'S DAY at MADARAE,https://www.eventbrite.com/e/runsdeep-presents-lets-get-lucked-up-saint-patricks-day-at-madarae-tickets-809510988157,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F687842069%2F1719022469713%2F1%2Foriginal.20240201-180819?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=3f815e31ca4416965a0ea6817fa5f21f,"Get ready for a wild Saint Patrick's Day party at Madarae with Runsdeep, let's get lucked up and have a blast!","Madarae, Minna Street, San Francisco, CA, USA","46 Minna Street, San Francisco, CA 94105",
adda17ec-5834-4cce-8a51-5a722d11fc4a,event,2024-03-16T21:00:00-07:00,2024-03-17T01:00:00-07:00,Deep Disco - Come Dance To The Latest Deep House and Disco Edits,https://www.eventbrite.com/e/deep-disco-come-dance-to-the-latest-deep-house-and-disco-edits-tickets-816841614257,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F686741429%2F1546449999693%2F1%2Foriginal.20240131-151655?w=1000&auto=format%2Ccompress&q=75&sharp=10&s=17fbf5c345918807667d925f8a7afbd4,"We are bringing our Deep Disco party to Floodwater, Mill Valley. Deep House & Disco Edits all night long.",Floodwater,"152  Shoreline Highway, Mill Valley, CA 94941",West Coast Good Times
f5b39484-ff01-4857-a539-028753c24373,event,2024-03-16T21:30:00-07:00,2024-03-17T02:30:00-07:00,HOUSE OF DISCO (A Night of Classic Disco & Modern House Anthems),https://www.eventbrite.com/e/house-of-disco-a-night-of-classic-disco-modern-house-anthems-tickets-826077559217,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F691576199%2F1798772509403%2F1%2Foriginal.20240206-232137?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C1500%2C750&s=789ab62e39fbe1bf0f126feaa3c6a9b2,A dynamic night of disco favorites with a modern twist,The Great Northern,"119 Utah St, San Francisco, CA 94103",The Great Northern
0f169ea7-751f-4f7e-8868-5ebe76ca418c,event,2024-03-16T22:00:00-07:00,2024-03-17T02:00:00-07:00,Holi Rooftop official Afterparty @ Origin SF March 16TH,https://www.eventbrite.com/e/holi-rooftop-official-afterparty-origin-sf-march-16th-tickets-861893214807,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F718145309%2F638997145813%2F1%2Foriginal.20240313-021149?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=182644b6eb0505b5ea2076edfe8421d3,San Francisco Bay Area's Hottest Bollywood Party !!,Origin Nightclub SF,"1538 Fillmore St, San Francisco, CA 94115, San Francisco, CA 94115",BIH
69d877d1-bb2f-4fc6-8dc4-684ea8aa49ea,event,2024-03-16T12:00:00-07:00,2024-03-16T20:00:00-07:00,Shamrock Shake Dayger,https://www.eventbrite.com/e/shamrock-shake-dayger-tickets-851825933297,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F706777259%2F1414298378763%2F1%2Foriginal.20240227-223439?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=603efc19d0b11be91ecf087159559492,"Get ready to shake things up and celebrate Shamrock Shake Dayger with green drinks, good vibes, and great company!",Trinity Irish Bar &amp; Restaurant,"1851 Union Street, San Francisco, CA 94123",All Hands On Deck
895ad698-989c-4f34-82e0-38b4bfbef1af,event,2024-03-16T16:00:00-07:00,2024-03-16T21:00:00-07:00,Queer Magic | Mar 16,https://www.eventbrite.com/e/queer-magic-mar-16-tickets-849850233927,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F704225469%2F824075387713%2F1%2Foriginal.20240224-015955?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=c9089a06477c6115eacfc94214745ef8,"Queer Magic is a queer daytime dance party that celebrates astrology, tarot, and queer spiritual practices as ways to build queer community.",Temescal Brewing,"4115 Telegraph Avenue, Oakland, CA 94609",Queer Magic
3a6de697-4242-420c-98f3-a57fdae32bc3,event,2024-03-15T19:00:00-07:00,2024-03-15T22:00:00-07:00,"CMC Celebrations: Marcus Shelby, YMP Jazz Ensemble",https://www.eventbrite.com/e/cmc-celebrations-marcus-shelby-ymp-jazz-ensemble-tickets-810913874227,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F694521969%2F441505930104%2F1%2Foriginal.20240210-220506?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C70%2C1024%2C512&s=55e0a5ded393349a23f2ce290a830c17,"Uniting San Francisco’s music communities to celebrate our newly expanded campus! Bay Area musicians, supporters, and friends.",Community Music Center,"544 Capp Street, San Francisco, CA 94110",Community Music Center
e985cf3d-cf7a-4bbc-9180-98d2c6c9ee6e,event,2024-03-16T22:00:00-07:00,2024-03-17T02:00:00-07:00,Princess: JLO w/ JESSICA WILD,https://www.eventbrite.com/e/princess-jlo-w-jessica-wild-tickets-790547919107,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F667873559%2F375279996079%2F1%2Foriginal.20240104-223613?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=424e4eeee5be72242157b45347a53b50,"A DISCO DANCE PARTY, DRAG SPECTACULAR + TRIBUTE TO JLO!
Celebrating her new album 'This Is Me...Now"" + her biggest hits! Doors at 10pm.",OASIS,"298 11th Street, San Francisco, CA 94103",OASIS
c9dacc75-9f29-4cd2-815b-ed87835f403f,event,2024-03-15T19:45:00-07:00,2024-03-16T01:30:00-07:00,"Dance Fridays - Salsa Dance, Bachata Dance and Kizomba plus Dance Lessons",https://www.eventbrite.com/e/dance-fridays-salsa-dance-bachata-dance-and-kizomba-plus-dance-lessons-tickets-825744723697,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F691430279%2F1119904840%2F1%2Foriginal.20240206-202611?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=f1265799740011fbfea2cf762a3d8d1c,"Dance Fridays - San Francisco's Hottest Salsa and Bachata Dance Club, Salsa Dance, Bachata Dance Floor, Beginning Dance Lessons for All",Dance Fridays,"550 Barneveld, San Francisco, CA 94124",Dance Fridays
930803a8-76f8-4f3d-87fa-30f065617954,event,2024-03-28T17:00:00-07:00,2024-03-28T20:00:00-07:00,Bay Area Ruby Meetup Group @ GitHub HQ,https://www.meetup.com/san-francisco-ruby-meetup-group/events/299635202/,https://secure-content.meetupstatic.com/images/classic-events/519578114/676x676.jpg,"(NOTE: [Please register at this Luma Link](https://lu.ma/r6d0lghm) (Github's preference) in addition to RSVPing here.)

Hey, Bay Area builders and tinkerer",GitHub,"88 Colin P Kelly Jr St, San Francisco, CA",SF Bay Area Ruby Meetup Group
268430a3-c250-4a14-86e4-d7e9c21cd45f,event,2024-03-28T18:00:00-07:00,2024-03-28T22:00:00-07:00,San Francisco AI Block Party,https://www.meetup.com/sanfrancisco-ai/events/299429399/,https://secure-content.meetupstatic.com/images/classic-events/519380766/676x676.jpg,"Welcome to the San Francisco AI Block Party! Get ready for a night of fun, music, and good vibes in the heart of San Francisco.

Bring your friends and net",1481 Folsom St,"1481 Folsom St, San Francisco, CA",San francisco AI Meetups
5e48ae1b-3659-438e-b79b-d0d88102b8a4,event,2024-03-16T13:00:00-07:00,2024-03-16T15:00:00-07:00,Queerly Quarterly Meet & Greet (Bernal Heights & Adjacent),https://www.meetup.com/queerly-quarterly/events/298999698/,https://secure-content.meetupstatic.com/images/classic-events/518923242/676x676.jpg,Welcome to Queerly Quarterly meet and greet! Our meetup focuses on fostering a sense of community among residents and creating connections within the LGBTQ,San Francisco,"Downtown, San Francisco, CA",Queerly Quarterly
3ace431f-7532-4b9e-8aae-248e42221386,event,2024-03-18T15:00:00-07:00,2024-03-18T17:00:00-07:00,Game Developers and Publishers Boba Happy Hour @ GDC!,https://www.meetup.com/conduit-turn-gameplay-into-social-posts/events/298761027/,https://secure-content.meetupstatic.com/images/classic-events/518685848/676x676.jpg,"**\*\*RSVP ON EVENTBRITE FOR ENTRY\*\***
https://www.eventbrite.com/e/game-developers-and-publishers-boba-happy-hour-gdc-tickets-807243736747

Looking for ",Yerba Buena Gardens,"750 Howard St, San Francisco, CA",Conduit - Automatic Social Posts for Indies
6f031701-9d5e-4a5e-bb35-c9863224f265,event,2024-03-16T11:00:00-07:00,2024-03-16T13:00:00-07:00,Mahamudra: Walking for connection 💫,https://www.meetup.com/mahamudra-walking-for-connection/events/299576166/,h,"Join us for a transformative journey of self-discovery through Mahamudra walking meditation. We will explore personal development, fitness, and techniques ",Ritual Coffee Roasters,"432b Octavia St, San Francisco, CA",Mahamudra: Walking for connection
2bcb00ca-5912-425d-b545-95b2f35cd5df,event,2024-03-27T18:00:00-07:00,2024-03-27T20:00:00-07:00,Talk Series: Event Streaming with Mantis & Scaling Computations with Ray,https://www.meetup.com/data-engineer-things-bay-area-meetup/events/299603013/,https://secure-content.meetupstatic.com/images/classic-events/519750261/676x676.jpg,"Whether you're a seasoned data engineer or just starting out, this event will provide valuable insights and practical tips on the work we do. Come network ",Writing Lab,"180 Golden Gate Ave,, San Francisco , CA",Data Engineer Things Bay Area Meetup
62ee4fd7-e620-42a1-825d-98bb9c4b1f70,event,2024-03-19T19:00:00-07:00,2024-03-19T23:59:00-07:00,"GDC 2024 After Party Meetup with HashiCorp, Sentry, Unity, Discord & More",https://www.meetup.com/monthly-sf-game-development-community/events/298874115/,https://secure-content.meetupstatic.com/images/classic-events/519278588/676x676.jpg,"Welcome back to SF Game Development's third annual GDC 2024 After Party Meetup at DNA Lounge on Tuesday, March 19th from 7:00pm-12:00am. This is the larges",DNA Lounge,"375 11th St, San Francisco, CA",SF Game Development
e5c67d06-c4f1-4691-9b65-18e49c8d4f5a,event,2024-03-28T18:00:00-07:00,2024-03-28T20:00:00-07:00,Data and AI Engineering Panel: Airbyte x LangChain x Pinecone,https://www.meetup.com/data-bytes/events/299752878/,https://secure-content.meetupstatic.com/images/classic-events/519718245/676x676.jpg,"Join us for some light bites, drinks, and discussion about data engineering for AI. Our meetup will include a panel discussion with experts from the engine",100 California St,"100 California St, San Francisco, CA",Data Bytes
3722a1f9-190d-42a0-ae9c-a5a5ecbdf896,event,2024-03-26T19:30:00-07:00,2024-03-26T22:30:00-07:00,Make International friends & Language Exchange !,https://www.meetup.com/international-friends-san-francisco/events/299309308/,https://secure-content.meetupstatic.com/images/classic-events/519254228/676x676.jpg,"Make international friends & speak languages (local language included).
The languages spoken may vary based on the participants.
👉🍺🥤 You are asked to or",Iron Horse Cocktails,"25 Maiden Ln, San Francisco, CA",International friends San Francisco
10983c16-bf18-435b-86bb-44450dacd6f6,event,2024-03-27T18:00:00-07:00,2024-03-27T21:00:00-07:00,Workaholics who Treat Themselves Meetup @ Movida,https://www.meetup.com/workaholics-who-treat-themselves/events/299477384/,https://secure-content.meetupstatic.com/images/classic-events/519425872/676x676.jpg,I am excited to share that we will be hosting our first meetup at Movida. Movida is a new restaurant in SF that serves persian and mexican fusion restauran,555 2nd St,"555 2nd St, San Francisco, CA",Workaholics who treat themselves
e4d58a27-fb1c-4848-afe4-6e39a418defb,event,2024-03-27T18:00:00-07:00,2024-03-27T20:00:00-07:00,Startups and Business Networking Event San Francisco,https://www.meetup.com/startups-and-tech-events-in-san-francisko/events/299476268/,https://secure-content.meetupstatic.com/images/classic-events/519399439/676x676.jpg,"**Attention attendees!**
**To register, use this link** --> [Startup, Tech & Business Networking San Francisco](https://www.eventbrite.com/e/startup-tech-b",The Marker San Francisco,"501 Geary St, San Francisco, CA",Startups and Tech Events in San Francisko
c22dd6ab-3071-47bd-9133-33979ae52965,event,2024-03-17T15:00:00-07:00,2024-03-17T19:00:00-07:00,Pre-GDC Indie Game Developer Park Meetup 2024,https://www.meetup.com/seattleindies/events/298319764/,https://secure-content.meetupstatic.com/images/classic-events/518292378/676x676.jpg,"Calling all independent game developers at GDC 2024!

Let’s catch up with old friends and make new ones at Dolores Park the afternoon before GDC.

Location",Dolores Park,"19th St, San Francisco, CA",Seattle Indies
caaf5290-66af-4f09-b10f-a0c69b410cc0,event,2024-03-17T09:30:00-07:00,2024-03-17T11:30:00-07:00,Hike in Lands End,https://www.meetup.com/sf-peninsula-hiking-and-activities-group/events/299578403/,/,We will hike in Land's End. Afterwards we can go to lunch if there is enough interest.,Lands End Lookout,"680 Point Lobos Ave, San Francisco, CA",20s-40s  SF/Peninsula Hiking and Activities Group
73b12797-7083-4589-87d3-ceb06c7ba43f,event,2024-03-21T17:30:00-07:00,2024-03-21T19:30:00-07:00,Temporal Users SF: March 2024,https://www.meetup.com/sf-temporal-user-group/events/299361587/,h,"Temporal is excited to welcome the community to our next SF user group meetup! Join for an evening of technical talks, food, and drinks, meet Temporal user",110 S Park St,"110 S Park St, San Francisco, CA",SF Temporal User Group
da181e70-9fe4-40dd-8184-78e7fa79c596,event,2024-03-21T17:30:00-07:00,2024-03-21T19:00:00-07:00,Young PM's AI Discussion,https://www.meetup.com/san-francisco-product-launch-manager-meetup-group/events/299685640/,https://secure-content.meetupstatic.com/images/classic-events/519616177/676x676.jpg,"If you choose to come, please read the Pop-Up rules below before RSVP'ing so that you are most prepared for the discussion.

***

Enjoy a drink at Joe the ",JOE & THE JUICE,"301 Howard St, San Francisco, CA",S.F. Product Managers 20's & 30's
da9615e5-4c17-4dca-9bb1-5853bfbccee2,event,2024-03-19T17:30:00-07:00,2024-03-19T20:30:00-07:00,Unstructured Data in LLMs,https://www.meetup.com/unstructured-data/events/297446753/,https://secure-content.meetupstatic.com/images/classic-events/519703233/676x676.jpg,This is an in-person event! Registration [using this form](https://lu.ma/c3bwce5i) is required in order to get in. Github will email you a form the day bef,88 Colin P Kelly Jr St,"88 Colin P Kelly Jr St, San Francisco, CA",Unstructured Data Meetup Bay Area + Seattle
c9332141-f693-465b-a204-4ed9075e10db,event,2024-03-24T09:30:00-07:00,2024-03-24T12:30:00-07:00,Windmills & Tulips OMG! - Golden Gate Park,https://www.meetup.com/burlingame-plein-air-painters/events/298652459/,https://secure-content.meetupstatic.com/images/classic-events/519159109/676x676.jpg,"Dutch treat! (OK, so that's a sad play on words.) A full scale windmill plus if luck is with us the whole tulip field in bloom! You can wander into the Wes",Queen Wilhelmina Garden,"1690 John F Kennedy Dr, San Francisco, CA",Burlingame Plein Air Painters
a50ba8f2-758b-4a56-92e3-f7e931e325be,event,2024-03-23T21:00:00-07:00,2024-03-24T02:00:00-07:00,MIDNIGHTS - A TAYLOR SWIFT DANCE PARTY,https://www.eventbrite.com/e/midnights-a-taylor-swift-dance-party-tickets-776308458497,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F657364399%2F5617198057%2F1%2Foriginal.20231212-152543?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=713158084feba3aa1a2b7ad27057ccf3,Saturday March 23 at Rickshaw Stop,Rickshaw Stop,"155 Fell Street, San Francisco, CA 94102",GBH
f35f8b18-711f-4294-aad7-2b14a35ef8c2,event,2024-03-20T13:30:00-07:00,2024-03-20T16:30:00-07:00,WIGI's Annual GDC Networking Event,https://www.eventbrite.com/e/wigis-annual-gdc-networking-event-tickets-853357704867,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F718790069%2F259357084435%2F1%2Foriginal.20240313-185303?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=8d9a0da04ff90b2328adb33f98a07d68,Join us at WIGI's Annual GDC Networking Event for a safe and inclusive environment to connect with gaming professionals!,"Thriller Social Club, 4th Street, San Francisco, CA, USA","508 4th Street, San Francisco, CA 94107",Women in Games International (WIGI)
9ac87233-5a9f-48e6-9291-da62a492e0bf,event,2024-03-22T21:00:00-07:00,2024-03-23T02:00:00-07:00,YOI TOKI [SF] - A FUTURE FUNK / VAPORWAVE PARTY,https://www.eventbrite.com/e/yoi-toki-sf-a-future-funk-vaporwave-party-tickets-816856990247,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F686756659%2F5617198057%2F1%2Foriginal.20240131-153126?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=0705901b9471b21d88880b5d63fb944d,Join us for a night of Future Funk Insanity,Rickshaw Stop,"155 Fell Street, San Francisco, CA 94102",GBH
285f52c6-a2b3-4d12-b1b2-d5505e8042bb,event,2024-03-23T21:00:00-07:00,2024-03-24T02:00:00-07:00,Dancing Queen ABBA Glitter Disco Anniversary,https://www.eventbrite.com/e/dancing-queen-abba-glitter-disco-anniversary-tickets-803267503727,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F677642689%2F1798772509403%2F1%2Foriginal.20240118-183404?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=df80653233d973e49ae71655c5364942,"Get ready to celebrate the sparkling disco anniversary of ABBA with the ultimate Dancing Queen extravaganza on March 23th, 2024!",The Great Northern,"119 Utah St, San Francisco, CA 94103",The Great Northern
202e6b75-3afa-4548-817e-359d4dd3fb16,event,2024-03-21T18:00:00-07:00,2024-03-24T18:00:00-07:00,"Superfine Art Fair @ Fort Mason | Mar. 21-24, 2024",https://www.eventbrite.com/e/superfine-art-fair-fort-mason-mar-21-24-2024-tickets-798973740967,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F696530399%2F165663754183%2F1%2Foriginal.20240213-213915?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=1%2C440%2C5442%2C2721&s=1b57976b0d12a75e725d954a877a89ad,Discover new art by 100 of the most exceptional artists in the world at San Francisco's favorite art fair where you meet the artists 1-on-1.,Gateway Pavilion,"2 Marina Blvd, San Francisco, CA 94123",Superfine! Art Fair
a8c8f2d8-c8aa-417b-83a9-060e5d8c892a,event,2024-03-22T21:00:00-07:00,2024-03-23T04:00:00-07:00,SET with  STEPHAN BODZIN Live + EELKE KLEIJN (DAYS like NIGHTS),https://www.eventbrite.com/e/set-with-stephan-bodzin-live-eelke-kleijn-days-like-nights-tickets-808090990907,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F719078469%2F423411194433%2F1%2Foriginal.20240314-010406?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C39%2C1786%2C893&s=d846cd6b5f56a22a6d8bdf311595b6be,SET Underground with Stephan Bodzin (Afterlife),The Midway SF,"900 Marin St, San Francisco, CA 94124",SET UNDERGROUND
947f6f52-52a9-4a97-85a7-4cd54ee40ab2,event,2024-03-22T21:00:00-07:00,2024-03-23T02:00:00-07:00,Daft Punk’s Discovery: The Dance Party,https://www.eventbrite.com/e/daft-punks-discovery-the-dance-party-tickets-807396884817,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F680368669%2F1798772509403%2F1%2Foriginal.20240123-010053?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=247faef113208d18c73b9185f09b7d7a,A massive love letter tribute dance party to Daft Punk.,The Great Northern,"119 Utah St, San Francisco, CA 94103",The Great Northern
f05290f3-e5c1-41d0-be33-e2f81bdfeb42,event,2024-03-23T21:00:00-07:00,2024-03-24T02:00:00-07:00,SPRING PARTY - CELEBRATING PERSIAN NEW YEAR!,https://www.eventbrite.com/e/spring-party-celebrating-persian-new-year-tickets-812692935447,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F684140109%2F20368589%2F1%2Foriginal.20240128-010115?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=224%2C0%2C772%2C386&s=aa25d9655d5596350f42625794e7cd3f,Join us for a fabulous night Packed with Energy & Entertainment :),The Grand,"520 4th Street, San Francisco, CA 94107",Aykut Events
0d1e6833-de5a-46d3-ac6e-8521835da2a4,event,2024-03-21T17:30:00-07:00,2024-03-22T02:00:00-07:00,GDC 2024 Next Level Mixer + After Party,https://www.eventbrite.com/e/gdc-2024-next-level-mixer-after-party-tickets-606660145827,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F650093179%2F271122442446%2F1%2Foriginal.20231129-065749?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=0c1a2ca475ee2ef30c78b4b623017df7,Come to our 6th Annual GDC Next Level Networking Mixer + After Party and walking distance from the Moscone Convention Center!,Temple Nightclub San Francisco,"540 Howard Street, San Francisco, CA 94105",Level Up Events
6ee86974-7716-4da9-af6c-6ff3d153b718,event,2024-03-21T19:30:00-07:00,2024-03-21T21:30:00-07:00,22nd Game Audio Network Guild Awards,https://www.eventbrite.com/e/22nd-game-audio-network-guild-awards-tickets-838440717757,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F696825119%2F119417619549%2F1%2Foriginal.20240214-082023?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C59%2C2048%2C1024&s=9f956807c539eec586bad7169c7e73e6,The G.A.N.G. Awards celebrates and recognizes excellence in game audio. We look forward to seeing you there!,Moscone Center,"747 Howard Street, San Francisco, CA 94103",Game Audio Network Guild
8fa9794f-6f13-47f9-b6dd-c1331bbb0569,event,2024-03-20T17:30:00-07:00,2024-03-21T01:30:00-07:00,GDC 2024 Level Up Mixer + After Party,https://www.eventbrite.com/e/gdc-2024-level-up-mixer-after-party-tickets-796576049407,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F673069059%2F271122442446%2F1%2Foriginal.20240112-073534?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=7318ef3233cbc2c5075171d1275536ee,Come to our 6th Annual GDC Level Up Networking Mixer + After Party and walking distance from the Moscone Convention Center!,The Grand,"520 4th Street, San Francisco, CA 94107",Level Up Events
5a66a7e3-96b3-4fee-aac0-d6c6de790946,event,2024-03-22T18:00:00-07:00,2024-03-23T01:00:00-07:00,GDC 2024 Game Night Mixer + After Party,https://www.eventbrite.com/e/gdc-2024-game-night-mixer-after-party-tickets-799934534727,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F675576809%2F271122442446%2F1%2Foriginal.20240116-145121?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=9d4a6004f84952fb699c93027e14a29b,Come to our 6th Annual GDC Game Night Networking Mixer + After Party and a short walking distance from the Moscone Convention Center!,The Foundry SF,"1425 Folsom Street, San Francisco, CA 94103",Level Up Events
b0d2fa98-4c57-42c7-a3f3-83c254c23a41,event,2024-03-20T18:30:00-07:00,2024-03-20T20:30:00-07:00,"Bel Aire: The Wizard of Oz, EMERALD CAST, Wednesday, March 20th at 6:30pm",https://www.eventbrite.com/e/bel-aire-the-wizard-of-oz-emerald-cast-wednesday-march-20th-at-630pm-tickets-820421020357,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F695732459%2F233001349746%2F1%2Foriginal.20240213-001502?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C105%2C1516%2C758&s=1c7c912dfdc651ab581d02af4a8ef0f3,Directed and choreographed by Marissa Joy Ganz,Bel Aire Elementary School,"277 Karen Way, Tiburon, CA 94920",Bel Aire School
05d3d86f-182e-459c-bb69-cdc4c610cc47,event,2024-03-23T19:00:00-07:00,2024-03-23T22:00:00-07:00,West Coast Pro presents MARVELOUS COAST,https://www.eventbrite.com/e/west-coast-pro-presents-marvelous-coast-tickets-787320576037,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F665413199%2F269044845361%2F1%2Foriginal.20231231-201346?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C60%2C1920%2C960&s=291e39993c6a37386a8b10b6acba352d,Marvelous Pro Wrestling from Japan comes to The Coast for a special night of pro wrestling!,2700 45th Ave,"2700 45th Avenue, San Francisco, CA 94116",West Coast Pro Wrestling
